"","condition","happy","depressed","fear","angry","calm","sounds","seeing","temperature","odors","depth","computations","thoughts","reasoning","remembering","beliefs","hungry","tired","pain","nauseated","safe","love","recognizing","communicating","guilt","disrespected","free_will","choices","self_restraint","intentions","goal","conscious","self_aware","desires","embarrassed","emo_recog","joy","morality","personality","pleasure","pride"
"1191","fetus",-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-2,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1192","elephant",3,1,2,2,2,3,3,2,1,1,1,1,1,2,0,3,2,3,1,2,3,2,2,1,2,0,0,2,1,1,1,1,1,0,2,2,0,2,1,2
"1193","robot",-3,-3,-3,-3,-3,3,3,3,3,3,3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1194","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1195","stapler",-1,-2,0,1,3,2,-1,0,0,-2,-1,2,-3,-3,-3,0,2,2,0,1,1,-2,0,1,-2,-3,1,-1,2,-1,-1,1,-1,3,1,1,1,1,-1,1
"1196","chimpanzee",1,2,3,1,1,2,3,3,3,3,1,-3,-3,3,-3,3,3,3,3,3,1,3,3,-3,1,2,3,2,1,1,3,1,1,-3,1,3,1,2,1,1
"1197","person in a persistant vegetative state",1,3,3,1,3,0,0,-3,2,2,1,3,2,2,2,0,1,1,-3,1,2,2,-3,1,2,3,0,0,-1,-3,2,3,2,0,1,-1,3,2,-2,-2
"1198","dog",3,3,3,2,3,3,3,3,3,1,-1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,3,3,3,2,3,2,2,3,0,3,3,1
"1199","goat",0,0,2,3,2,3,3,2,2,0,-2,0,0,1,-2,3,3,2,3,0,0,2,1,-2,-1,3,1,1,0,1,1,1,1,-2,-1,0,-2,2,1,1
"1200","car",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1201","goat",2,2,2,3,0,3,3,3,3,3,-3,2,-1,2,0,3,3,3,-1,2,2,3,1,1,-2,2,2,-2,3,2,3,-1,3,-1,-3,3,-2,3,3,2
"1202","blue jay",3,0,3,3,3,3,3,2,2,3,2,2,0,3,0,3,3,3,1,3,2,2,0,0,0,3,3,0,3,2,2,2,3,-2,0,3,-3,3,3,2
"1203","dolphin",3,2,3,1,3,3,3,3,3,-1,-1,2,2,3,-2,3,3,3,3,1,-1,3,3,0,2,3,2,0,1,1,2,1,3,-3,0,3,-2,2,2,0
"1204","mouse",-2,2,3,2,-1,3,2,3,3,2,-1,0,-3,3,-2,3,2,3,2,3,-1,2,2,-3,-2,-3,2,1,2,1,-3,-3,3,-3,-3,-1,-1,1,3,-3
"1205","bear",0,-2,0,2,3,3,3,3,3,3,-2,3,2,2,-3,3,3,3,0,3,0,3,0,-3,-1,2,2,-2,3,2,2,0,3,-3,-3,1,-2,2,3,1
"1206","person in a persistant vegetative state",-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1207","fetus",-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1208","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1209","microbe",0,-2,1,-1,-1,0,-2,1,1,0,-2,-2,-2,1,-2,3,-2,2,-1,1,-2,0,2,-2,-2,-2,-1,0,-2,1,1,-1,0,-3,-2,0,-3,0,-2,-3
"1210","computer",-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,0,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1211","goat",0,0,3,-3,2,1,2,3,3,-3,-3,-3,-3,-3,-2,3,2,3,0,0,-2,-2,-1,-3,-2,-2,-3,-2,-2,-3,-2,-2,-2,-2,-3,-2,-3,-2,0,-3
"1212","child",3,1,3,2,3,1,2,1,2,0,-1,1,0,0,0,3,3,3,3,2,3,2,1,-1,-2,1,0,-1,0,0,-1,0,1,-1,0,3,0,3,2,1
"1213","infant",2,-1,2,2,1,1,3,2,2,0,-2,0,-3,1,-1,3,3,3,1,1,1,2,1,0,0,-1,1,-1,1,-1,0,0,2,0,-1,1,-2,1,2,0
"1214","computer",-3,-3,-3,-3,-3,2,-1,3,-3,-1,3,-2,0,1,-2,-2,-1,-3,-2,0,-3,0,0,-3,-3,-3,1,1,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1215","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1216","microbe",-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3
"1217","elephant",0,0,2,2,2,0,2,2,1,2,2,1,2,3,0,0,2,2,0,2,1,1,1,2,-2,1,2,2,1,1,1,3,-1,-2,2,3,0,2,2,0
"1218","microbe",-3,-3,-3,-3,-3,1,-2,1,0,1,-1,-3,-3,-3,-3,1,-2,0,-3,-3,-3,-3,1,-3,-3,-3,0,-3,-3,-1,-3,0,-3,-3,-3,-3,-3,-3,-3,-3
"1219","dog",3,3,3,-2,3,3,3,3,3,2,-3,3,-1,3,-3,3,3,3,3,3,3,3,3,-3,-3,3,3,3,-3,3,3,3,3,-3,3,3,-3,3,3,3
"1220","mouse",-2,-2,3,-1,-2,3,3,3,3,1,-3,3,-2,3,-3,3,3,3,0,3,-3,-1,3,-3,-3,3,3,-2,3,3,3,-3,3,-3,-3,-3,-3,-3,-3,-3
"1221","frog",-1,-1,0,-1,-1,2,-1,2,2,2,-3,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-3,-1,-1,-1,-1,-1,2,-1
"1222","dog",2,2,3,1,0,3,3,3,3,-1,-3,1,-3,3,-3,3,2,3,3,3,3,3,1,1,-3,0,0,-2,-1,-3,2,-2,0,-3,-1,3,-2,3,3,-3
"1223","frog",-2,-2,-1,-1,-1,2,2,2,2,0,-2,-2,-2,-2,-3,2,1,0,0,0,-2,-1,1,-3,-3,-2,-1,-2,-2,-1,-1,-2,-1,-3,-2,-2,-3,-2,0,-2
"1224","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1225","microbe",-3,-3,-3,-3,-3,-3,-3,1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-2,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1226","adult",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"1227","fish",-1,-3,3,1,1,3,3,3,-1,-1,-3,-2,-1,-2,-3,3,-1,3,-1,-2,-2,-3,-1,-3,-3,-1,-1,-3,-3,-1,3,-3,-1,-3,-2,-2,-3,-3,1,-3
"1228","beetle",-3,-3,-3,-3,-3,-2,-2,-1,-2,-3,-3,-2,-3,-3,-3,-2,-3,-1,-3,-3,-3,-3,-2,-3,-3,-3,-2,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1229","child",1,0,2,1,1,1,2,1,1,1,0,1,0,0,1,2,1,2,-1,1,1,2,1,1,1,0,0,0,0,-1,1,0,1,1,0,2,1,1,1,0
"1230","bear",3,1,2,2,2,3,3,2,3,1,-3,3,3,1,0,3,3,3,1,0,0,2,2,0,1,1,3,2,1,2,-2,1,1,0,-2,1,1,2,2,2
"1231","robot",0,-1,1,1,2,3,3,3,-1,3,3,2,1,3,-2,-2,1,-1,-2,2,-1,2,2,0,-1,1,3,2,2,0,0,1,1,0,1,1,1,-1,0,-1
"1232","stapler",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1233","adult",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1234","dolphin",3,2,3,2,3,3,2,3,3,3,-1,3,1,2,0,3,3,3,2,2,2,3,3,-1,1,1,2,0,2,2,1,1,2,0,2,3,0,2,3,1
"1235","robot",-3,-3,-3,-3,-3,2,0,2,2,1,2,-3,0,2,-3,-3,-2,-3,-3,-1,-3,0,2,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-2,-3,-3,-2,-3,-3
"1236","blue jay",-3,-3,-3,2,-3,-1,2,-3,-3,-2,-3,-3,-3,-3,-3,3,-1,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1237","frog",-3,-2,3,-3,2,3,3,2,1,0,-3,1,1,2,-3,3,-1,3,-1,2,-3,2,2,-3,-3,0,2,-3,2,2,2,-1,-2,-3,-3,-3,-3,-1,-1,-3
"1238","fish",-1,-2,2,-2,1,-1,0,2,-1,2,-3,-3,-3,-2,-3,3,0,2,0,1,-3,1,-1,-3,-3,-2,0,-2,-1,1,2,0,-2,-3,-3,-3,-3,-2,-1,-3
"1239","beetle",-3,-3,3,-2,-1,0,3,3,0,0,-3,-3,-3,-3,-3,3,-3,1,-2,1,-3,-3,-2,-3,-3,-3,-1,-3,0,-1,-3,-2,1,-3,-3,-3,-3,-3,-2,-3
"1240","child",2,1,-1,2,1,2,3,1,2,2,0,0,2,0,1,2,-1,0,3,0,0,1,0,2,0,2,2,-1,3,1,1,2,1,3,2,2,1,0,1,1
"1241","dolphin",1,-3,1,-1,3,3,3,3,3,3,-2,3,3,3,-2,3,3,3,1,1,0,2,3,-2,-3,3,2,-1,3,3,3,3,3,-3,-1,1,-2,0,3,-2
"1242","car",-3,-3,-3,-3,-3,-1,-2,-1,-3,-3,-2,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1243","child",3,2,3,3,3,3,3,2,2,1,1,3,2,2,2,3,3,3,3,3,3,2,3,2,3,1,3,-2,3,2,3,1,3,3,2,3,1,3,3,3
"1244","dog",3,3,3,2,2,3,3,3,3,3,-1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,3,3,3
"1245","chimpanzee",2,3,2,3,3,3,3,2,3,-1,-3,1,-1,0,-1,3,2,3,1,3,3,1,3,0,1,2,1,0,1,1,2,1,1,0,-1,2,-1,3,3,2
"1246","microbe",0,-3,1,-2,-1,2,1,2,2,1,2,-2,-2,1,-3,3,0,0,-2,0,-3,-3,-3,-3,-3,1,3,-2,2,3,0,1,-1,-3,-3,-1,0,-2,-2,-2
"1247","blue jay",-1,-2,0,-1,0,2,3,3,0,3,-2,-2,-3,2,-3,3,2,3,-2,1,-1,2,2,-3,-2,0,-1,0,1,-3,3,-1,-2,-3,-2,-2,-2,1,-1,-1
"1248","bear",1,-2,2,3,0,2,2,2,3,1,-2,0,1,2,-1,3,1,3,-1,-1,1,1,1,-2,-1,2,1,-3,1,2,0,1,1,-2,0,1,-1,1,1,-2
"1249","robot",-3,-3,-3,-3,-3,2,-3,3,3,1,3,-1,1,2,-3,-3,-3,-3,-3,-3,-3,2,1,-3,-3,-3,0,-1,-2,3,-3,-2,-3,-3,-1,-3,-3,-2,-2,-1
"1250","infant",2,-3,3,2,0,3,1,2,1,-1,-3,-1,-3,0,-3,3,3,3,2,2,2,2,-2,-3,-2,-2,-1,-3,-2,-3,1,-2,1,-2,-3,1,-3,-1,2,-2
"1251","car",-3,-3,-3,-3,-3,3,3,3,1,3,3,-3,1,3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-1,-2,-3,-1,-3,-3,-3,-3,1,-3,-1,-1,-3,-3
"1252","adult",3,3,3,3,2,3,3,0,2,1,2,3,1,2,2,3,3,3,2,2,3,3,2,2,2,1,2,2,3,2,2,2,3,2,1,2,1,3,3,3
"1253","child",3,1,3,2,0,3,3,2,3,1,-1,2,0,2,1,3,2,3,2,2,2,3,2,3,2,1,0,0,2,1,3,2,2,2,0,3,1,1,3,-1
"1254","robot",-3,-3,-3,-3,-3,-1,-2,-1,-3,0,-1,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1255","goat",2,3,3,2,2,3,3,2,3,2,-3,0,-2,2,-3,3,3,3,3,3,3,3,0,-2,-3,0,-1,-2,1,-3,-1,-2,3,-2,-2,0,-3,0,2,-1
"1256","computer",-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"1257","robot",-3,-3,-3,-3,-3,3,3,2,-3,1,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,3,2,-3,-1,-3,-3,-3,3,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-3
"1258","fetus",3,-3,3,-3,3,3,-3,3,-3,-3,-3,3,-3,-3,-3,3,3,3,-3,3,3,3,3,-3,-3,-3,-3,-3,-3,-3,3,-3,0,-3,-3,3,-3,3,-3,-3
"1259","adult",2,2,2,1,2,2,0,2,2,2,2,3,2,2,2,3,2,3,2,3,2,2,2,3,3,0,0,2,2,2,3,3,2,3,0,2,2,3,3,2
"1260","robot",-3,-3,-3,-3,-3,3,2,3,-3,0,3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,0,-3,-3,0,-2,-3,-3,-3,-2,-3,-3,2,-3,-3
"1261","elephant",-3,-2,2,2,-3,0,3,3,1,2,-3,2,2,3,-3,3,3,3,1,-3,3,0,3,-3,-3,1,0,-2,-3,1,3,2,0,-3,2,-2,-3,2,1,0
"1262","dolphin",1,1,2,1,1,3,2,2,0,1,-3,1,0,1,-1,3,2,3,1,0,1,1,3,0,1,0,0,0,1,1,1,1,1,-1,0,3,0,2,3,0
"1263","mouse",0,-1,3,-1,1,3,3,3,3,2,-3,-1,-2,1,-3,3,3,3,2,2,-1,0,0,-3,-2,1,1,-1,1,1,3,0,1,-3,-2,-1,-3,-1,2,-3
"1264","dog",3,3,3,3,3,3,3,3,3,-1,-3,0,-3,3,-3,3,3,3,3,3,3,3,3,3,2,1,0,-1,0,-2,3,2,2,2,3,3,1,3,3,-2
"1265","person in a persistant vegetative state",-3,-3,-3,-3,-3,2,-3,-1,-1,-3,-3,-2,-3,-1,-3,0,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3
"1266","blue jay",1,1,3,1,3,3,3,3,3,3,-3,1,1,3,-3,3,3,3,3,3,1,1,3,-3,-3,2,2,0,2,2,2,2,2,-3,-3,1,-3,3,2,0
"1267","fish",-2,-3,2,-2,-2,1,3,1,1,3,-2,-3,-1,0,-3,3,0,1,-3,-3,-3,-1,-3,-3,-3,-2,1,-3,0,-3,-1,-3,-2,-3,-3,-2,-2,-2,1,-2
"1268","frog",-2,-2,3,-2,3,2,3,3,2,2,-3,3,-3,1,-3,3,-1,3,-3,3,-3,1,-2,-3,-2,3,2,-3,0,3,-2,-3,-1,-3,-3,-3,-3,-2,3,-2
"1269","fetus",2,0,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1,1,2,3,1,2,1,1,1,2,1,2,1,2,1,3,1,1,1,2,1,1,2,1
